kernel,randomized,working_set_bytes,block_size_bytes,backing_size_bytes,duration_secs,hash
scalar_stats,false,4194304,1048576,4294967296,0.000572659,0ffa0c0d9f332568
scalar_stats,false,4194304,2097152,4294967296,0.00060734,0ffa0c0d9f332568
scalar_stats,false,8388608,32,4294967296,0.00725831,0ffa0c0d9a5ce098
scalar_stats,false,8388608,64,4294967296,0.00381572,0ffa0c0d9a5ce098
scalar_stats,false,8388608,128,4294967296,0.00388702,0ffa0c0d9a5ce098
scalar_stats,false,8388608,256,4294967296,0.00214413,0ffa0c0d9a5ce098
scalar_stats,false,8388608,512,4294967296,0.00157695,0ffa0c0d9a5ce098
scalar_stats,false,8388608,1024,4294967296,0.00132438,0ffa0c0d9a5ce098
scalar_stats,false,8388608,2048,4294967296,0.0012542,0ffa0c0d9a5ce098
scalar_stats,false,8388608,4096,4294967296,0.00120798,0ffa0c0d9a5ce098
scalar_stats,false,8388608,8192,4294967296,0.00118627,0ffa0c0d9a5ce098
scalar_stats,false,8388608,16384,4294967296,0.0011599,0ffa0c0d9a5ce098
scalar_stats,false,8388608,32768,4294967296,0.00115443,0ffa0c0d9a5ce098
scalar_stats,false,8388608,65536,4294967296,0.00114825,0ffa0c0d9a5ce098
scalar_stats,false,8388608,131072,4294967296,0.00115097,0ffa0c0d9a5ce098
scalar_stats,false,8388608,262144,4294967296,0.00114652,0ffa0c0d9a5ce098
scalar_stats,false,8388608,524288,4294967296,0.00114629,0ffa0c0d9a5ce098
scalar_stats,false,8388608,1048576,4294967296,0.00114369,0ffa0c0d9a5ce098
scalar_stats,false,8388608,2097152,4294967296,0.00114486,0ffa0c0d9a5ce098
scalar_stats,false,16777216,32,4294967296,0.0175061,0ffa0c0d1ad8229c
scalar_stats,false,16777216,64,4294967296,0.0147032,0ffa0c0d1ad8229c
scalar_stats,false,16777216,128,4294967296,0.0158366,0ffa0c0d1ad8229c
scalar_stats,false,16777216,256,4294967296,0.0112732,0ffa0c0d1ad8229c
scalar_stats,false,16777216,512,4294967296,0.00701419,0ffa0c0d1ad8229c
scalar_stats,false,16777216,1024,4294967296,0.00394344,0ffa0c0d1ad8229c
scalar_stats,false,16777216,2048,4294967296,0.00275885,0ffa0c0d1ad8229c
scalar_stats,false,16777216,4096,4294967296,0.00247524,0ffa0c0d1ad8229c
scalar_stats,false,16777216,8192,4294967296,0.00239825,0ffa0c0d1ad8229c
scalar_stats,false,16777216,16384,4294967296,0.00235712,0ffa0c0d1ad8229c
scalar_stats,false,16777216,32768,4294967296,0.0023309,0ffa0c0d1ad8229c
scalar_stats,false,16777216,65536,4294967296,0.0023279,0ffa0c0d1ad8229c
scalar_stats,false,16777216,131072,4294967296,0.00230564,0ffa0c0d1ad8229c
scalar_stats,false,16777216,262144,4294967296,0.00242401,0ffa0c0d1ad8229c
scalar_stats,false,16777216,524288,4294967296,0.00238912,0ffa0c0d1ad8229c
scalar_stats,false,16777216,1048576,4294967296,0.00235487,0ffa0c0d1ad8229c
scalar_stats,false,16777216,2097152,4294967296,0.00233504,0ffa0c0d1ad8229c
scalar_stats,false,33554432,32,4294967296,0.0387616,0ffa0c0d181bdaeb
scalar_stats,false,33554432,64,4294967296,0.0299844,0ffa0c0d181bdaeb
scalar_stats,false,33554432,128,4294967296,0.0309196,0ffa0c0d181bdaeb
scalar_stats,false,33554432,256,4294967296,0.0234952,0ffa0c0d181bdaeb
scalar_stats,false,33554432,512,4294967296,0.0152972,0ffa0c0d181bdaeb
scalar_stats,false,33554432,1024,4294967296,0.0108779,0ffa0c0d181bdaeb
scalar_stats,false,33554432,2048,4294967296,0.00789072,0ffa0c0d181bdaeb
scalar_stats,false,33554432,4096,4294967296,0.00650487,0ffa0c0d181bdaeb
scalar_stats,false,33554432,8192,4294967296,0.00552539,0ffa0c0d181bdaeb
scalar_stats,false,33554432,16384,4294967296,0.00543677,0ffa0c0d181bdaeb
scalar_stats,false,33554432,32768,4294967296,0.00513997,0ffa0c0d181bdaeb
scalar_stats,false,33554432,65536,4294967296,0.00482986,0ffa0c0d181bdaeb
scalar_stats,false,33554432,131072,4294967296,0.00467431,0ffa0c0d181bdaeb
scalar_stats,false,33554432,262144,4294967296,0.00465764,0ffa0c0d181bdaeb
scalar_stats,false,33554432,524288,4294967296,0.00465019,0ffa0c0d181bdaeb
scalar_stats,false,33554432,1048576,4294967296,0.0049482,0ffa0c0d181bdaeb
scalar_stats,false,33554432,2097152,4294967296,0.00482206,0ffa0c0d181bdaeb
scalar_stats,false,67108864,32,4294967296,0.0790707,0ffa0c0d9fb193fa
scalar_stats,false,67108864,64,4294967296,0.0603651,0ffa0c0d9fb193fa
scalar_stats,false,67108864,128,4294967296,0.0649578,0ffa0c0d9fb193fa
scalar_stats,false,67108864,256,4294967296,0.0394931,0ffa0c0d9fb193fa
scalar_stats,false,67108864,512,4294967296,0.0294648,0ffa0c0d9fb193fa
scalar_stats,false,67108864,1024,4294967296,0.0221188,0ffa0c0d9fb193fa
scalar_stats,false,67108864,2048,4294967296,0.0162783,0ffa0c0d9fb193fa
scalar_stats,false,67108864,4096,4294967296,0.0134141,0ffa0c0d9fb193fa
scalar_stats,false,67108864,8192,4294967296,0.0117586,0ffa0c0d9fb193fa
scalar_stats,false,67108864,16384,4294967296,0.0107145,0ffa0c0d9fb193fa
scalar_stats,false,67108864,32768,4294967296,0.00998091,0ffa0c0d9fb193fa
scalar_stats,false,67108864,65536,4294967296,0.00992288,0ffa0c0d9fb193fa
scalar_stats,false,67108864,131072,4294967296,0.00945875,0ffa0c0d9fb193fa
scalar_stats,false,67108864,262144,4294967296,0.00937327,0ffa0c0d9fb193fa
scalar_stats,false,67108864,524288,4294967296,0.00964027,0ffa0c0d9fb193fa
scalar_stats,false,67108864,1048576,4294967296,0.00937137,0ffa0c0d9fb193fa
scalar_stats,false,67108864,2097152,4294967296,0.0092807,0ffa0c0d9fb193fa
simd_sum,true,1048576,32,4294967296,0.00060231,0ffa0c0d5cf2eb7e
simd_sum,true,1048576,64,4294967296,0.000309515,0ffa0c0d5cf2eb7e
simd_sum,true,1048576,128,4294967296,0.000167132,0ffa0c0d5cf2eb7e
simd_sum,true,1048576,256,4294967296,0.000145923,0ffa0c0d5cf2eb7e
simd_sum,true,1048576,512,4294967296,0.000139402,0ffa0c0d5cf2eb7e
simd_sum,true,1048576,1024,4294967296,0.000119102,0ffa0c0d5cf2eb7e
simd_sum,true,1048576,2048,4294967296,0.000119722,0ffa0c0d5cf2eb7e
simd_sum,true,1048576,4096,4294967296,9.2201e-05,0ffa0c0d5cf2eb7e
simd_sum,true,1048576,8192,4294967296,7.4281e-05,0ffa0c0d5cf2eb7e
simd_sum,true,1048576,16384,4294967296,5.8731e-05,0ffa0c0d5cf2eb7e
simd_sum,true,1048576,32768,4294967296,3.952e-05,0ffa0c0d5cf2eb7e
simd_sum,true,1048576,65536,4294967296,3.138e-05,0ffa0c0d5cf2eb7e
simd_sum,true,1048576,131072,4294967296,2.565e-05,0ffa0c0d5cf2eb7e
simd_sum,true,1048576,262144,4294967296,2.243e-05,0ffa0c0d5cf2eb7e
simd_sum,true,1048576,524288,4294967296,2.091e-05,0ffa0c0d5cf2eb7e
simd_sum,true,1048576,1048576,4294967296,2.042e-05,0ffa0c0d5cf2eb7e
simd_sum,true,2097152,32,4294967296,0.00112198,0ffa0c0ddd108cde
simd_sum,true,2097152,64,4294967296,0.00060144,0ffa0c0ddd108cde
simd_sum,true,2097152,128,4294967296,0.000331795,0ffa0c0ddd108cde
simd_sum,true,2097152,256,4294967296,0.000286505,0ffa0c0ddd108cde
simd_sum,true,2097152,512,4294967296,0.000275064,0ffa0c0ddd108cde
simd_sum,true,2097152,1024,4294967296,0.000234383,0ffa0c0ddd108cde
simd_sum,true,2097152,2048,4294967296,0.000219054,0ffa0c0ddd108cde
simd_sum,true,2097152,4096,4294967296,0.000170783,0ffa0c0ddd108cde
simd_sum,true,2097152,8192,4294967296,0.000144393,0ffa0c0ddd108cde
simd_sum,true,2097152,16384,4294967296,0.000114722,0ffa0c0ddd108cde
simd_sum,true,2097152,32768,4294967296,7.9102e-05,0ffa0c0ddd108cde
simd_sum,true,2097152,65536,4294967296,6.2442e-05,0ffa0c0ddd108cde
simd_sum,true,2097152,131072,4294967296,5.0361e-05,0ffa0c0ddd108cde
simd_sum,true,2097152,262144,4294967296,4.4981e-05,0ffa0c0ddd108cde
simd_sum,true,2097152,524288,4294967296,4.2011e-05,0ffa0c0ddd108cde
simd_sum,true,2097152,1048576,4294967296,4.0201e-05,0ffa0c0ddd108cde
simd_sum,true,2097152,2097152,4294967296,4.0251e-05,0ffa0c0ddd108cde
simd_sum,true,4194304,32,4294967296,0.00187865,0ffa0c0d5e8c9632
simd_sum,true,4194304,64,4294967296,0.00113028,0ffa0c0d5e8c9632
simd_sum,true,4194304,128,4294967296,0.000654101,0ffa0c0d5e8c9632
simd_sum,true,4194304,256,4294967296,0.000570239,0ffa0c0d5e8c9632
simd_sum,true,4194304,512,4294967296,0.000544188,0ffa0c0d5e8c9632
simd_sum,true,4194304,1024,4294967296,0.000460857,0ffa0c0d5e8c9632
simd_sum,true,4194304,2048,4294967296,0.000433337,0ffa0c0d5e8c9632
simd_sum,true,4194304,4096,4294967296,0.000329325,0ffa0c0d5e8c9632
simd_sum,true,4194304,8192,4294967296,0.000277635,0ffa0c0d5e8c9632
simd_sum,true,4194304,16384,4294967296,0.000228684,0ffa0c0d5e8c9632
simd_sum,true,4194304,32768,4294967296,0.000158763,0ffa0c0d5e8c9632
simd_sum,true,4194304,65536,4294967296,0.000123412,0ffa0c0d5e8c9632
simd_sum,true,4194304,131072,4294967296,0.000100451,0ffa0c0d5e8c9632
simd_sum,true,4194304,262144,4294967296,9.0252e-05,0ffa0c0d5e8c9632
simd_sum,true,4194304,524288,4294967296,8.3582e-05,0ffa0c0d5e8c9632
simd_sum,true,4194304,1048576,4294967296,8.1292e-05,0ffa0c0d5e8c9632
simd_sum,true,4194304,2097152,4294967296,8.0222e-05,0ffa0c0d5e8c9632
simd_sum,true,8388608,32,4294967296,0.00267282,0ffa0c0ddc3915ad
simd_sum,true,8388608,64,4294967296,0.00197337,0ffa0c0ddc3915ad
simd_sum,true,8388608,128,4294967296,0.00128086,0ffa0c0ddc3915ad
simd_sum,true,8388608,256,4294967296,0.00111748,0ffa0c0ddc3915ad
simd_sum,true,8388608,512,4294967296,0.00107461,0ffa0c0ddc3915ad
simd_sum,true,8388608,1024,4294967296,0.000920565,0ffa0c0ddc3915ad
simd_sum,true,8388608,2048,4294967296,0.000866874,0ffa0c0ddc3915ad
simd_sum,true,8388608,4096,4294967296,0.000652361,0ffa0c0ddc3915ad
simd_sum,true,8388608,8192,4294967296,0.000542559,0ffa0c0ddc3915ad
simd_sum,true,8388608,16384,4294967296,0.000441648,0ffa0c0ddc3915ad
simd_sum,true,8388608,32768,4294967296,0.000314815,0ffa0c0ddc3915ad
simd_sum,true,8388608,65536,4294967296,0.000246014,0ffa0c0ddc3915ad
simd_sum,true,8388608,131072,4294967296,0.000205363,0ffa0c0ddc3915ad
simd_sum,true,8388608,262144,4294967296,0.000179823,0ffa0c0ddc3915ad
simd_sum,true,8388608,524288,4294967296,0.000169752,0ffa0c0ddc3915ad
simd_sum,true,8388608,1048576,4294967296,0.000160102,0ffa0c0ddc3915ad
simd_sum,true,8388608,2097152,4294967296,0.000159133,0ffa0c0ddc3915ad
simd_sum,true,16777216,32,4294967296,0.00436316,0ffa0c0ddaaac355
simd_sum,true,16777216,64,4294967296,0.00333999,0ffa0c0ddaaac355
simd_sum,true,16777216,128,4294967296,0.00243405,0ffa0c0ddaaac355
simd_sum,true,16777216,256,4294967296,0.0021896,0ffa0c0ddaaac355
simd_sum,true,16777216,512,4294967296,0.00212727,0ffa0c0ddaaac355
simd_sum,true,16777216,1024,4294967296,0.00183759,0ffa0c0ddaaac355
simd_sum,true,16777216,2048,4294967296,0.00172074,0ffa0c0ddaaac355
simd_sum,true,16777216,4096,4294967296,0.00129757,0ffa0c0ddaaac355
simd_sum,true,16777216,8192,4294967296,0.00108601,0ffa0c0ddaaac355
simd_sum,true,16777216,16384,4294967296,0.000875664,0ffa0c0ddaaac355
simd_sum,true,16777216,32768,4294967296,0.0006152,0ffa0c0ddaaac355
simd_sum,true,16777216,65536,4294967296,0.000497008,0ffa0c0ddaaac355
simd_sum,true,16777216,131072,4294967296,0.000405076,0ffa0c0ddaaac355
simd_sum,true,16777216,262144,4294967296,0.000360726,0ffa0c0ddaaac355
simd_sum,true,16777216,524288,4294967296,0.000337816,0ffa0c0ddaaac355
simd_sum,true,16777216,1048576,4294967296,0.000324035,0ffa0c0ddaaac355
simd_sum,true,16777216,2097152,4294967296,0.000322605,0ffa0c0ddaaac355
simd_sum,true,33554432,32,4294967296,0.00793862,0ffa0c0d5a1a4968
simd_sum,true,33554432,64,4294967296,0.00570364,0ffa0c0d5a1a4968
simd_sum,true,33554432,128,4294967296,0.00439684,0ffa0c0d5a1a4968
simd_sum,true,33554432,256,4294967296,0.00415498,0ffa0c0d5a1a4968
simd_sum,true,33554432,512,4294967296,0.00417816,0ffa0c0d5a1a4968
simd_sum,true,33554432,1024,4294967296,0.00366292,0ffa0c0d5a1a4968
simd_sum,true,33554432,2048,4294967296,0.00344016,0ffa0c0d5a1a4968
simd_sum,true,33554432,4096,4294967296,0.00261609,0ffa0c0d5a1a4968
simd_sum,true,33554432,8192,4294967296,0.00217086,0ffa0c0d5a1a4968
simd_sum,true,33554432,16384,4294967296,0.00175472,0ffa0c0d5a1a4968
simd_sum,true,33554432,32768,4294967296,0.00123892,0ffa0c0d5a1a4968
simd_sum,true,33554432,65536,4294967296,0.000984015,0ffa0c0d5a1a4968
simd_sum,true,33554432,131072,4294967296,0.000812983,0ffa0c0d5a1a4968
simd_sum,true,33554432,262144,4294967296,0.000725932,0ffa0c0d5a1a4968
simd_sum,true,33554432,524288,4294967296,0.000681231,0ffa0c0d5a1a4968
simd_sum,true,33554432,1048576,4294967296,0.000654601,0ffa0c0d5a1a4968
simd_sum,true,33554432,2097152,4294967296,0.00064793,0ffa0c0d5a1a4968
