kernel,randomized,working_set_bytes,block_size_bytes,backing_size_bytes,duration_secs,hash
scalar_stats,true,8388608,2048,4294967296,0.00237546,1a3f09fd20acebc8
scalar_stats,true,8388608,4096,4294967296,0.00221354,1a3f09fd20acebc8
scalar_stats,true,8388608,8192,4294967296,0.00201129,1a3f09fd20acebc8
scalar_stats,true,8388608,16384,4294967296,0.00196637,1a3f09fd20acebc8
scalar_stats,true,8388608,32768,4294967296,0.00207292,1a3f09fd20acebc8
scalar_stats,true,8388608,65536,4294967296,0.00206358,1a3f09fd20acebc8
scalar_stats,true,8388608,131072,4294967296,0.00205425,1a3f09fd20acebc8
scalar_stats,true,8388608,262144,4294967296,0.00233104,1a3f09fd20acebc8
scalar_stats,true,8388608,524288,4294967296,0.00225146,1a3f09fd20acebc8
scalar_stats,true,8388608,1048576,4294967296,0.00239404,1a3f09fd20acebc8
scalar_stats,true,8388608,2097152,4294967296,0.0032865,1a3f09fd20acebc8
scalar_stats,true,16777216,32,4294967296,0.0146112,1a3f09fda7645f14
scalar_stats,true,16777216,64,4294967296,0.0102061,1a3f09fda7645f14
scalar_stats,true,16777216,128,4294967296,0.00837767,1a3f09fda7645f14
scalar_stats,true,16777216,256,4294967296,0.00755221,1a3f09fda7645f14
scalar_stats,true,16777216,512,4294967296,0.00635087,1a3f09fda7645f14
scalar_stats,true,16777216,1024,4294967296,0.00514654,1a3f09fda7645f14
scalar_stats,true,16777216,2048,4294967296,0.00448992,1a3f09fda7645f14
scalar_stats,true,16777216,4096,4294967296,0.00418233,1a3f09fda7645f14
scalar_stats,true,16777216,8192,4294967296,0.00404912,1a3f09fda7645f14
scalar_stats,true,16777216,16384,4294967296,0.00393733,1a3f09fda7645f14
scalar_stats,true,16777216,32768,4294967296,0.00400054,1a3f09fda7645f14
scalar_stats,true,16777216,65536,4294967296,0.00402408,1a3f09fda7645f14
scalar_stats,true,16777216,131072,4294967296,0.00429729,1a3f09fda7645f14
scalar_stats,true,16777216,262144,4294967296,0.00428979,1a3f09fda7645f14
scalar_stats,true,16777216,524288,4294967296,0.00484913,1a3f09fda7645f14
scalar_stats,true,16777216,1048576,4294967296,0.00468946,1a3f09fda7645f14
scalar_stats,true,16777216,2097152,4294967296,0.00464438,1a3f09fda7645f14
scalar_stats,true,33554432,32,4294967296,0.03736,1a3f09fda502a235
scalar_stats,true,33554432,64,4294967296,0.0281725,1a3f09fda502a235
scalar_stats,true,33554432,128,4294967296,0.0165052,1a3f09fda502a235
scalar_stats,true,33554432,256,4294967296,0.0152855,1a3f09fda502a235
scalar_stats,true,33554432,512,4294967296,0.0503284,1a3f09fda502a235
scalar_stats,true,33554432,1024,4294967296,0.0179149,1a3f09fda502a235
scalar_stats,true,33554432,2048,4294967296,0.0093865,1a3f09fda502a235
scalar_stats,true,33554432,4096,4294967296,0.00850629,1a3f09fda502a235
scalar_stats,true,33554432,8192,4294967296,0.00816446,1a3f09fda502a235
scalar_stats,true,33554432,16384,4294967296,0.00788154,1a3f09fda502a235
scalar_stats,true,33554432,32768,4294967296,0.00800325,1a3f09fda502a235
scalar_stats,true,33554432,65536,4294967296,0.00811021,1a3f09fda502a235
scalar_stats,true,33554432,131072,4294967296,0.00786658,1a3f09fda502a235
scalar_stats,true,33554432,262144,4294967296,0.00821054,1a3f09fda502a235
scalar_stats,true,33554432,524288,4294967296,0.00773104,1a3f09fda502a235
scalar_stats,true,33554432,1048576,4294967296,0.00767517,1a3f09fda502a235
scalar_stats,true,33554432,2097152,4294967296,0.00796888,1a3f09fda502a235
scalar_stats,true,67108864,32,4294967296,0.0923586,1a3f09fda556477a
scalar_stats,true,67108864,64,4294967296,0.0567168,1a3f09fda556477a
scalar_stats,true,67108864,128,4294967296,0.0319165,1a3f09fda556477a
scalar_stats,true,67108864,256,4294967296,0.0302871,1a3f09fda556477a
scalar_stats,true,67108864,512,4294967296,0.0248858,1a3f09fda556477a
scalar_stats,true,67108864,1024,4294967296,0.0214652,1a3f09fda556477a
scalar_stats,true,67108864,2048,4294967296,0.0187143,1a3f09fda556477a
scalar_stats,true,67108864,4096,4294967296,0.017155,1a3f09fda556477a
scalar_stats,true,67108864,8192,4294967296,0.0163485,1a3f09fda556477a
scalar_stats,true,67108864,16384,4294967296,0.0167273,1a3f09fda556477a
scalar_stats,true,67108864,32768,4294967296,0.0160743,1a3f09fda556477a
scalar_stats,true,67108864,65536,4294967296,0.0158575,1a3f09fda556477a
scalar_stats,true,67108864,131072,4294967296,0.0156825,1a3f09fda556477a
scalar_stats,true,67108864,262144,4294967296,0.0185776,1a3f09fda556477a
scalar_stats,true,67108864,524288,4294967296,0.02175,1a3f09fda556477a
scalar_stats,true,67108864,1048576,4294967296,0.0194185,1a3f09fda556477a
scalar_stats,true,67108864,2097152,4294967296,0.0187836,1a3f09fda556477a
scalar_stats,false,1048576,32,4294967296,0.000290208,1a3f09fdac2b1a31
scalar_stats,false,1048576,64,4294967296,0.00028975,1a3f09fdac2b1a31
scalar_stats,false,1048576,128,4294967296,0.000291209,1a3f09fdac2b1a31
scalar_stats,false,1048576,256,4294967296,0.000279541,1a3f09fdac2b1a31
scalar_stats,false,1048576,512,4294967296,0.0002795,1a3f09fdac2b1a31
scalar_stats,false,1048576,1024,4294967296,0.000279542,1a3f09fdac2b1a31
scalar_stats,false,1048576,2048,4294967296,0.000283625,1a3f09fdac2b1a31
scalar_stats,false,1048576,4096,4294967296,0.000279584,1a3f09fdac2b1a31
scalar_stats,false,1048576,8192,4294967296,0.000292167,1a3f09fdac2b1a31
scalar_stats,false,1048576,16384,4294967296,0.000289708,1a3f09fdac2b1a31
scalar_stats,false,1048576,32768,4294967296,0.000289666,1a3f09fdac2b1a31
scalar_stats,false,1048576,65536,4294967296,0.000289667,1a3f09fdac2b1a31
scalar_stats,false,1048576,131072,4294967296,0.000289667,1a3f09fdac2b1a31
scalar_stats,false,1048576,262144,4294967296,0.000289375,1a3f09fdac2b1a31
scalar_stats,false,1048576,524288,4294967296,0.000289375,1a3f09fdac2b1a31
scalar_stats,false,1048576,1048576,4294967296,0.000289375,1a3f09fdac2b1a31
scalar_stats,false,2097152,32,4294967296,0.000646625,1a3f09fda225a319
scalar_stats,false,2097152,64,4294967296,0.000609791,1a3f09fda225a319
scalar_stats,false,2097152,128,4294967296,0.000605792,1a3f09fda225a319
scalar_stats,false,2097152,256,4294967296,0.0006055,1a3f09fda225a319
scalar_stats,false,2097152,512,4294967296,0.000579709,1a3f09fda225a319
scalar_stats,false,2097152,1024,4294967296,0.000579166,1a3f09fda225a319
scalar_stats,false,2097152,2048,4294967296,0.000580833,1a3f09fda225a319
scalar_stats,false,2097152,4096,4294967296,0.000579042,1a3f09fda225a319
scalar_stats,false,2097152,8192,4294967296,0.000579042,1a3f09fda225a319
scalar_stats,false,2097152,16384,4294967296,0.000579042,1a3f09fda225a319
scalar_stats,false,2097152,32768,4294967296,0.000579042,1a3f09fda225a319
scalar_stats,false,2097152,65536,4294967296,0.000579458,1a3f09fda225a319
scalar_stats,false,2097152,131072,4294967296,0.000585375,1a3f09fda225a319
scalar_stats,false,2097152,262144,4294967296,0.000579667,1a3f09fda225a319
scalar_stats,false,2097152,524288,4294967296,0.000581542,1a3f09fda225a319
scalar_stats,false,2097152,1048576,4294967296,0.000558667,1a3f09fda225a319
scalar_stats,false,2097152,2097152,4294967296,0.000558708,1a3f09fda225a319
scalar_stats,false,4194304,32,4294967296,0.0016195,1a3f09fda24b6cf4
scalar_stats,false,4194304,64,4294967296,0.00109563,1a3f09fda24b6cf4
scalar_stats,false,4194304,128,4294967296,0.00107337,1a3f09fda24b6cf4
scalar_stats,false,4194304,256,4294967296,0.00107596,1a3f09fda24b6cf4
scalar_stats,false,4194304,512,4294967296,0.00107212,1a3f09fda24b6cf4
scalar_stats,false,4194304,1024,4294967296,0.00106779,1a3f09fda24b6cf4
scalar_stats,false,4194304,2048,4294967296,0.00105904,1a3f09fda24b6cf4
scalar_stats,false,4194304,4096,4294967296,0.00105817,1a3f09fda24b6cf4
scalar_stats,false,4194304,8192,4294967296,0.00105671,1a3f09fda24b6cf4
scalar_stats,false,4194304,16384,4294967296,0.00104221,1a3f09fda24b6cf4
scalar_stats,false,4194304,32768,4294967296,0.00104121,1a3f09fda24b6cf4
scalar_stats,false,4194304,65536,4294967296,0.00104308,1a3f09fda24b6cf4
scalar_stats,false,4194304,131072,4294967296,0.00102604,1a3f09fda24b6cf4
scalar_stats,false,4194304,262144,4294967296,0.00104358,1a3f09fda24b6cf4
scalar_stats,false,4194304,524288,4294967296,0.00104096,1a3f09fda24b6cf4
scalar_stats,false,4194304,1048576,4294967296,0.0010285,1a3f09fda24b6cf4
scalar_stats,false,4194304,2097152,4294967296,0.00103092,1a3f09fda24b6cf4
scalar_stats,false,8388608,32,4294967296,0.00475988,1a3f09fda7d0cd8a
scalar_stats,false,8388608,64,4294967296,0.00237633,1a3f09fda7d0cd8a
scalar_stats,false,8388608,128,4294967296,0.00199279,1a3f09fda7d0cd8a
scalar_stats,false,8388608,256,4294967296,0.00207213,1a3f09fda7d0cd8a
scalar_stats,false,8388608,512,4294967296,0.00207038,1a3f09fda7d0cd8a
scalar_stats,false,8388608,1024,4294967296,0.00193221,1a3f09fda7d0cd8a
scalar_stats,false,8388608,2048,4294967296,0.00191979,1a3f09fda7d0cd8a
scalar_stats,false,8388608,4096,4294967296,0.00192367,1a3f09fda7d0cd8a
scalar_stats,false,8388608,8192,4294967296,0.00192958,1a3f09fda7d0cd8a
scalar_stats,false,8388608,16384,4294967296,0.00193133,1a3f09fda7d0cd8a
scalar_stats,false,8388608,32768,4294967296,0.00192829,1a3f09fda7d0cd8a
scalar_stats,false,8388608,65536,4294967296,0.00192096,1a3f09fda7d0cd8a
scalar_stats,false,8388608,131072,4294967296,0.00194933,1a3f09fda7d0cd8a
scalar_stats,false,8388608,262144,4294967296,0.00191079,1a3f09fda7d0cd8a
scalar_stats,false,8388608,524288,4294967296,0.00205438,1a3f09fda7d0cd8a
scalar_stats,false,8388608,1048576,4294967296,0.00190887,1a3f09fda7d0cd8a
scalar_stats,false,8388608,2097152,4294967296,0.00191092,1a3f09fda7d0cd8a
scalar_stats,false,16777216,32,4294967296,0.00983729,1a3f09fd27fdfa3b
scalar_stats,false,16777216,64,4294967296,0.00945758,1a3f09fd27fdfa3b
scalar_stats,false,16777216,128,4294967296,0.00734217,1a3f09fd27fdfa3b
scalar_stats,false,16777216,256,4294967296,0.00533425,1a3f09fd27fdfa3b
scalar_stats,false,16777216,512,4294967296,0.00440363,1a3f09fd27fdfa3b
scalar_stats,false,16777216,1024,4294967296,0.00408575,1a3f09fd27fdfa3b
scalar_stats,false,16777216,2048,4294967296,0.00414608,1a3f09fd27fdfa3b
scalar_stats,false,16777216,4096,4294967296,0.00406083,1a3f09fd27fdfa3b
scalar_stats,false,16777216,8192,4294967296,0.00405446,1a3f09fd27fdfa3b
scalar_stats,false,16777216,16384,4294967296,0.00395083,1a3f09fd27fdfa3b
scalar_stats,false,16777216,32768,4294967296,0.00413475,1a3f09fd27fdfa3b
scalar_stats,false,16777216,65536,4294967296,0.004121,1a3f09fd27fdfa3b
scalar_stats,false,16777216,131072,4294967296,0.00411487,1a3f09fd27fdfa3b
scalar_stats,false,16777216,262144,4294967296,0.00409129,1a3f09fd27fdfa3b
scalar_stats,false,16777216,524288,4294967296,0.00412508,1a3f09fd27fdfa3b
scalar_stats,false,16777216,1048576,4294967296,0.00411458,1a3f09fd27fdfa3b
scalar_stats,false,16777216,2097152,4294967296,0.00412046,1a3f09fd27fdfa3b
scalar_stats,false,33554432,32,4294967296,0.02004,1a3f09fda592bd89
scalar_stats,false,33554432,64,4294967296,0.0189351,1a3f09fda592bd89
scalar_stats,false,33554432,128,4294967296,0.0162822,1a3f09fda592bd89
scalar_stats,false,33554432,256,4294967296,0.0151182,1a3f09fda592bd89
scalar_stats,false,33554432,512,4294967296,0.0118108,1a3f09fda592bd89
scalar_stats,false,33554432,1024,4294967296,0.00937404,1a3f09fda592bd89
scalar_stats,false,33554432,2048,4294967296,0.00833779,1a3f09fda592bd89
scalar_stats,false,33554432,4096,4294967296,0.00828258,1a3f09fda592bd89
scalar_stats,false,33554432,8192,4294967296,0.00826846,1a3f09fda592bd89
scalar_stats,false,33554432,16384,4294967296,0.00849508,1a3f09fda592bd89
scalar_stats,false,33554432,32768,4294967296,0.00859671,1a3f09fda592bd89
scalar_stats,false,33554432,65536,4294967296,0.00873583,1a3f09fda592bd89
scalar_stats,false,33554432,131072,4294967296,0.00875433,1a3f09fda592bd89
scalar_stats,false,33554432,262144,4294967296,0.0087045,1a3f09fda592bd89
scalar_stats,false,33554432,524288,4294967296,0.00868967,1a3f09fda592bd89
scalar_stats,false,33554432,1048576,4294967296,0.00868233,1a3f09fda592bd89
scalar_stats,false,33554432,2097152,4294967296,0.00897271,1a3f09fda592bd89
scalar_stats,false,67108864,32,4294967296,0.0530624,1a3f09fd24b96fe5
scalar_stats,false,67108864,64,4294967296,0.0439664,1a3f09fd24b96fe5
scalar_stats,false,67108864,128,4294967296,0.0740297,1a3f09fd24b96fe5
scalar_stats,false,67108864,256,4294967296,0.0431169,1a3f09fd24b96fe5
scalar_stats,false,67108864,512,4294967296,0.024616,1a3f09fd24b96fe5
scalar_stats,false,67108864,1024,4294967296,0.0200229,1a3f09fd24b96fe5
scalar_stats,false,67108864,2048,4294967296,0.0174409,1a3f09fd24b96fe5
scalar_stats,false,67108864,4096,4294967296,0.0159758,1a3f09fd24b96fe5
scalar_stats,false,67108864,8192,4294967296,0.0157142,1a3f09fd24b96fe5
scalar_stats,false,67108864,16384,4294967296,0.0157312,1a3f09fd24b96fe5
scalar_stats,false,67108864,32768,4294967296,0.0157754,1a3f09fd24b96fe5
scalar_stats,false,67108864,65536,4294967296,0.0158901,1a3f09fd24b96fe5
scalar_stats,false,67108864,131072,4294967296,0.015967,1a3f09fd24b96fe5
scalar_stats,false,67108864,262144,4294967296,0.0160863,1a3f09fd24b96fe5
scalar_stats,false,67108864,524288,4294967296,0.0160701,1a3f09fd24b96fe5
scalar_stats,false,67108864,1048576,4294967296,0.0161488,1a3f09fd24b96fe5
scalar_stats,false,67108864,2097152,4294967296,0.0161052,1a3f09fd24b96fe5
simd_sum,true,1048576,32,4294967296,0.000227959,1a3f09fd61f7a95a
simd_sum,true,1048576,64,4294967296,0.0002195,1a3f09fd61f7a95a
simd_sum,true,1048576,128,4294967296,0.000211208,1a3f09fd61f7a95a
simd_sum,true,1048576,256,4294967296,0.000205333,1a3f09fd61f7a95a
simd_sum,true,1048576,512,4294967296,0.000177708,1a3f09fd61f7a95a
simd_sum,true,1048576,1024,4294967296,0.0001675,1a3f09fd61f7a95a
simd_sum,true,1048576,2048,4294967296,0.000121375,1a3f09fd61f7a95a
simd_sum,true,1048576,4096,4294967296,7.9458e-05,1a3f09fd61f7a95a
simd_sum,true,1048576,8192,4294967296,5.9083e-05,1a3f09fd61f7a95a
simd_sum,true,1048576,16384,4294967296,4.7958e-05,1a3f09fd61f7a95a
simd_sum,true,1048576,32768,4294967296,7.925e-05,1a3f09fd61f7a95a
simd_sum,true,1048576,65536,4294967296,6.45e-05,1a3f09fd61f7a95a
simd_sum,true,1048576,131072,4294967296,3.0042e-05,1a3f09fd61f7a95a
simd_sum,true,1048576,262144,4294967296,2.125e-05,1a3f09fd61f7a95a
simd_sum,true,1048576,524288,4294967296,1.85e-05,1a3f09fd61f7a95a
simd_sum,true,1048576,1048576,4294967296,1.8208e-05,1a3f09fd61f7a95a
simd_sum,true,2097152,32,4294967296,0.000425333,1a3f09fde0321e6d
simd_sum,true,2097152,64,4294967296,0.000394084,1a3f09fde0321e6d
simd_sum,true,2097152,128,4294967296,0.000370208,1a3f09fde0321e6d
simd_sum,true,2097152,256,4294967296,0.000365709,1a3f09fde0321e6d
simd_sum,true,2097152,512,4294967296,0.000315417,1a3f09fde0321e6d
simd_sum,true,2097152,1024,4294967296,0.000340208,1a3f09fde0321e6d
simd_sum,true,2097152,2048,4294967296,0.000235542,1a3f09fde0321e6d
simd_sum,true,2097152,4096,4294967296,0.000158,1a3f09fde0321e6d
simd_sum,true,2097152,8192,4294967296,0.000117166,1a3f09fde0321e6d
simd_sum,true,2097152,16384,4294967296,8.8417e-05,1a3f09fde0321e6d
simd_sum,true,2097152,32768,4294967296,6.5083e-05,1a3f09fde0321e6d
simd_sum,true,2097152,65536,4294967296,5.775e-05,1a3f09fde0321e6d
simd_sum,true,2097152,131072,4294967296,0.000110667,1a3f09fde0321e6d
simd_sum,true,2097152,262144,4294967296,0.000102375,1a3f09fde0321e6d
simd_sum,true,2097152,524288,4294967296,4.9625e-05,1a3f09fde0321e6d
simd_sum,true,2097152,1048576,4294967296,4e-05,1a3f09fde0321e6d
simd_sum,true,2097152,2097152,4294967296,3.6167e-05,1a3f09fde0321e6d
simd_sum,true,4194304,32,4294967296,0.000810666,1a3f09fd6530f688
simd_sum,true,4194304,64,4294967296,0.000753167,1a3f09fd6530f688
simd_sum,true,4194304,128,4294967296,0.000727209,1a3f09fd6530f688
simd_sum,true,4194304,256,4294967296,0.000707875,1a3f09fd6530f688
simd_sum,true,4194304,512,4294967296,0.000632708,1a3f09fd6530f688
simd_sum,true,4194304,1024,4294967296,0.000651333,1a3f09fd6530f688
simd_sum,true,4194304,2048,4294967296,0.000459708,1a3f09fd6530f688
simd_sum,true,4194304,4096,4294967296,0.000314291,1a3f09fd6530f688
simd_sum,true,4194304,8192,4294967296,0.000238208,1a3f09fd6530f688
simd_sum,true,4194304,16384,4294967296,0.000177584,1a3f09fd6530f688
simd_sum,true,4194304,32768,4294967296,0.000131167,1a3f09fd6530f688
simd_sum,true,4194304,65536,4294967296,0.000106,1a3f09fd6530f688
simd_sum,true,4194304,131072,4294967296,0.000108,1a3f09fd6530f688
simd_sum,true,4194304,262144,4294967296,0.000206708,1a3f09fd6530f688
simd_sum,true,4194304,524288,4294967296,0.000196125,1a3f09fd6530f688
simd_sum,true,4194304,1048576,4294967296,9.7708e-05,1a3f09fd6530f688
simd_sum,true,4194304,2097152,4294967296,7.8292e-05,1a3f09fd6530f688
simd_sum,true,8388608,32,4294967296,0.00158563,1a3f09fd6020841b
simd_sum,true,8388608,64,4294967296,0.00149429,1a3f09fd6020841b
simd_sum,true,8388608,128,4294967296,0.00142308,1a3f09fd6020841b
simd_sum,true,8388608,256,4294967296,0.00138092,1a3f09fd6020841b
simd_sum,true,8388608,512,4294967296,0.00124467,1a3f09fd6020841b
simd_sum,true,8388608,1024,4294967296,0.00126058,1a3f09fd6020841b
simd_sum,true,8388608,2048,4294967296,0.000895917,1a3f09fd6020841b
simd_sum,true,8388608,4096,4294967296,0.000624625,1a3f09fd6020841b
simd_sum,true,8388608,8192,4294967296,0.000473541,1a3f09fd6020841b
simd_sum,true,8388608,16384,4294967296,0.000358709,1a3f09fd6020841b
simd_sum,true,8388608,32768,4294967296,0.000265041,1a3f09fd6020841b
simd_sum,true,8388608,65536,4294967296,0.000210667,1a3f09fd6020841b
simd_sum,true,8388608,131072,4294967296,0.000218125,1a3f09fd6020841b
simd_sum,true,8388608,262144,4294967296,0.000414333,1a3f09fd6020841b
simd_sum,true,8388608,524288,4294967296,0.000398083,1a3f09fd6020841b
simd_sum,true,8388608,1048576,4294967296,0.000201167,1a3f09fd6020841b
simd_sum,true,8388608,2097152,4294967296,0.0001925,1a3f09fd6020841b
simd_sum,true,16777216,32,4294967296,0.00311246,1a3f09fd6674bf7e
simd_sum,true,16777216,64,4294967296,0.00284233,1a3f09fd6674bf7e
simd_sum,true,16777216,128,4294967296,0.00279667,1a3f09fd6674bf7e
simd_sum,true,16777216,256,4294967296,0.00275396,1a3f09fd6674bf7e
simd_sum,true,16777216,512,4294967296,0.00245529,1a3f09fd6674bf7e
simd_sum,true,16777216,1024,4294967296,0.00249508,1a3f09fd6674bf7e
simd_sum,true,16777216,2048,4294967296,0.00176046,1a3f09fd6674bf7e
simd_sum,true,16777216,4096,4294967296,0.00122696,1a3f09fd6674bf7e
simd_sum,true,16777216,8192,4294967296,0.0009325,1a3f09fd6674bf7e
simd_sum,true,16777216,16384,4294967296,0.000715959,1a3f09fd6674bf7e
simd_sum,true,16777216,32768,4294967296,0.000520708,1a3f09fd6674bf7e
simd_sum,true,16777216,65536,4294967296,0.00046175,1a3f09fd6674bf7e
simd_sum,true,16777216,131072,4294967296,0.000456084,1a3f09fd6674bf7e
simd_sum,true,16777216,262144,4294967296,0.000744,1a3f09fd6674bf7e
simd_sum,true,16777216,524288,4294967296,0.000402084,1a3f09fd6674bf7e
simd_sum,true,16777216,1048576,4294967296,0.00032425,1a3f09fd6674bf7e
simd_sum,true,16777216,2097152,4294967296,0.000290167,1a3f09fd6674bf7e
simd_sum,true,33554432,32,4294967296,0.00590867,1a3f09fde7fd3204
simd_sum,true,33554432,64,4294967296,0.00516804,1a3f09fde7fd3204
simd_sum,true,33554432,128,4294967296,0.00502467,1a3f09fde7fd3204
simd_sum,true,33554432,256,4294967296,0.00505746,1a3f09fde7fd3204
simd_sum,true,33554432,512,4294967296,0.00485767,1a3f09fde7fd3204
simd_sum,true,33554432,1024,4294967296,0.00477296,1a3f09fde7fd3204
simd_sum,true,33554432,2048,4294967296,0.0034925,1a3f09fde7fd3204
simd_sum,true,33554432,4096,4294967296,0.00240675,1a3f09fde7fd3204
simd_sum,true,33554432,8192,4294967296,0.00189983,1a3f09fde7fd3204
simd_sum,true,33554432,16384,4294967296,0.00143196,1a3f09fde7fd3204
simd_sum,true,33554432,32768,4294967296,0.00103571,1a3f09fde7fd3204
simd_sum,true,33554432,65536,4294967296,0.000797708,1a3f09fde7fd3204
simd_sum,true,33554432,131072,4294967296,0.000685834,1a3f09fde7fd3204
simd_sum,true,33554432,262144,4294967296,0.000631083,1a3f09fde7fd3204
simd_sum,true,33554432,524288,4294967296,0.000602041,1a3f09fde7fd3204
simd_sum,true,33554432,1048576,4294967296,0.000588292,1a3f09fde7fd3204
simd_sum,true,33554432,2097152,4294967296,0.00058,1a3f09fde7fd3204
simd_sum,true,67108864,32,4294967296,0.011806,1a3f09fd1eb7b9d3
simd_sum,true,67108864,64,4294967296,0.00986817,1a3f09fd1eb7b9d3
simd_sum,true,67108864,128,4294967296,0.00937892,1a3f09fd1eb7b9d3
simd_sum,true,67108864,256,4294967296,0.00959037,1a3f09fd1eb7b9d3
simd_sum,true,67108864,512,4294967296,0.010498,1a3f09fd1eb7b9d3
simd_sum,true,67108864,1024,4294967296,0.00970996,1a3f09fd1eb7b9d3
simd_sum,true,67108864,2048,4294967296,0.00724575,1a3f09fd1eb7b9d3
simd_sum,true,67108864,4096,4294967296,0.00492725,1a3f09fd1eb7b9d3
simd_sum,true,67108864,8192,4294967296,0.00375075,1a3f09fd1eb7b9d3
simd_sum,true,67108864,16384,4294967296,0.00279212,1a3f09fd1eb7b9d3
simd_sum,true,67108864,32768,4294967296,0.00203621,1a3f09fd1eb7b9d3
simd_sum,true,67108864,65536,4294967296,0.00159554,1a3f09fd1eb7b9d3
simd_sum,true,67108864,131072,4294967296,0.00141542,1a3f09fd1eb7b9d3
simd_sum,true,67108864,262144,4294967296,0.00126117,1a3f09fd1eb7b9d3
simd_sum,true,67108864,524288,4294967296,0.00123296,1a3f09fd1eb7b9d3
